"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"wiaillaks.sit@rmutto.ac.th","Cs12345678","194513381585-9","วิไลลักษณ์","สิทธิชัย","0649410760","1/9/2547","พุทธ","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","625842974197-4","2565"
"suphwichy.pit@rmutto.ac.th","Cs12345678","103737799686-9","ศุภวิชญ์","ปิติศักดิ์","0870624342","27-02-2549","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","732463347307-6","2566"
"nbdinthr.phr@rmutto.ac.th","Cs12345678","651953588720-0","นฤบดินทร์","พรเทพ","0942732541","28-03-2548","ไม่ระบุ","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","618227101338-1","2566"
"suwiml.phi@rmutto.ac.th","Cs12345678","901682714289-3","สุวิมล","พีรพล","0942664183","7/10/2547","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","288970623568-5","2565"
"aphngs.wrp@rmutto.ac.th","Cs12345678","147840527904-9","ณัฐพงษ์","วรพงษ์","0624962968","6/3/2545","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","472971470280-0","2565"
"chutima.rat@rmutto.ac.th","Cs12345678","969156541800-1","ชุติมา","รัตนประเสริฐ","0839822259","11/8/2547","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","472971470280-0","2566"
"wrrpha.thi@rmutto.ac.th","Cs12345678","950686262683-8","วรรณภา","ธีรพงศ์","0846874383","15-09-2543","อิสลาม","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","618227101338-1","2567"
"wrwichy.sma@rmutto.ac.th","Cs12345678","348445358034-0","วรวิชญ์","สมาน","0895479267","7/10/2548","พุทธ","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","288970623568-5","2565"
"oakhrphl.ksa@rmutto.ac.th","Cs12345678","653486896177-9","อัครพล","กฤษณะ","0809873764","8/4/2546","อิสลาม","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","288970623568-5","2567"
"surechs.thn@rmutto.ac.th","Cs12345678","566075633050-0","สุรเชษฐ์","ธนพงษ์","0816838608","18-03-2549","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","288970623568-5","2566"
"priyya.wrp@rmutto.ac.th","Cs12345678","769453651441-0","ปริญญา","วรพัฒน์","0901941069","15-09-2549","คริสต์","โรคหัวใจ","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","618227101338-1","2567"
"wrwithy.phr@rmutto.ac.th","Cs12345678","709564367795-5","วรวิทย์","พรหมเทพ","0608632250","20-11-2544","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","288970623568-5","2567"
"suthasini.thi@rmutto.ac.th","Cs12345678","544985854869-8","สุธาสินี","ธีรพงศ์","0687218818","23-05-2547","คริสต์","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีสารสนเทศ","618227101338-1","2567"
"jiraphr.nph@rmutto.ac.th","Cs12345678","626403622420-9","จิราภร","นพดล","0824071546","6/8/2547","อิสลาม","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","786257909750-2","2566"
"wrutm.pha@rmutto.ac.th","Cs12345678","818558908355-1","วรุตม์","ภานุพงษ์","0690747484","5/4/2547","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","484527218572-6","2565"
"jindaphr.sur@rmutto.ac.th","Cs12345678","557006155251-1","จินดาพร","สุรศักดิ์","0985470155","23-04-2546","อิสลาม","โรคหัวใจ","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","199205142999-4","2566"
"phngskr.sir@rmutto.ac.th","Cs12345678","631020687631-6","พงศกร","สิริวัฒน์","0954258022","7/6/2547","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","199205142999-4","2566"
"dnay.wra@rmutto.ac.th","Cs12345678","806372549180-7","ดนัย","วรากร","0873017099","19-08-2545","คริสต์","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","789839257012-5","2565"
"oiththiphngs.phn@rmutto.ac.th","Cs12345678","171831805633-4","อิทธิพงษ์","พงศกร","0973728314","20-10-2548","อิสลาม","ภูมิแพ้","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","199205142999-4","2565"
"jarui.pit@rmutto.ac.th","Cs12345678","784398332523-9","จารุณี","ปณิธาน","0998581447","20-03-2546","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","484527218572-6","2565"
"oaychna.ksd@rmutto.ac.th","Cs12345678","460381225800-2","อัญชนา","กฤษดา","0990027256","27-07-2545","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","484527218572-6","2565"
"thiryuthth.phu@rmutto.ac.th","Cs12345678","517440643807-5","ธีรยุทธ","พูนทรัพย์","0947901673","27-02-2548","คริสต์","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","786257909750-2","2565"
"chwlit.wrw@rmutto.ac.th","Cs12345678","101893580862-2","ชวลิต","วรวิทย์","0936032849","14-03-2547","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","629083501203-2","2565"
"sukayyaratn.thr@rmutto.ac.th","Cs12345678","175895362975-5","สุกัญญารัตน์","ธรรมโชติ","0849817026","12/10/2549","พุทธ","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เทคโนโลยีโลจิสติกส์และการจัดการระบบขนส่ง","629083501203-2","2567"
